Datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,day
2008-09-07 15:44:00,0.0245,0.222,240.04,6.2,0.0,0.0,0.018,2008-09-07
2008-09-07 15:45:00,0.025199999999999997,0.18600000000000005,240.64,6.2,0.0,0.001,0.019,2008-09-07
2008-09-07 15:46:00,0.031466666666666664,0.3,240.3,8.2,0.0,0.002,0.018,2008-09-07
2008-09-07 15:47:00,0.058499999999999996,0.262,238.15,15.2,0.03,0.001,0.018,2008-09-07
2008-09-07 15:48:00,0.06406666666666666,0.272,237.88,16.2,0.038,0.002,0.018,2008-09-07
2008-09-07 15:49:00,0.06586666666666667,0.29600000000000004,237.24,16.6,0.038,0.001,0.018,2008-09-07
2008-09-07 15:50:00,0.06623333333333334,0.304,238.15,16.6,0.038,0.001,0.018,2008-09-07
2008-09-07 15:51:00,0.06363333333333333,0.274,238.71,16.0,0.039,0.0,0.018,2008-09-07
2008-09-07 15:52:00,0.06383333333333334,0.272,239.36,16.0,0.039,0.001,0.018,2008-09-07
2008-09-07 15:53:00,0.06403333333333333,0.27,239.33,16.0,0.039,0.001,0.018,2008-09-07
2008-09-07 15:54:00,0.06423333333333334,0.264,239.11,16.0,0.038,0.002,0.019,2008-09-07
2008-09-07 15:55:00,0.0638,0.218,239.26,16.0,0.039,0.001,0.018,2008-09-07
2008-09-07 15:56:00,0.06316666666666666,0.16399999999999998,240.36,15.8,0.039,0.002,0.018,2008-09-07
2008-09-07 15:57:00,0.061766666666666664,0.18,239.66,15.4,0.039,0.001,0.018,2008-09-07
2008-09-07 15:58:00,0.028866666666666665,0.242,241.4,7.2,0.002,0.005,0.019,2008-09-07
2008-09-07 15:59:00,0.028133333333333337,0.232,240.99,7.0,0.001,0.005,0.018,2008-09-07
2008-09-07 16:00:00,0.0279,0.228,240.13,7.0,0.001,0.005,0.019,2008-09-07
2008-09-07 16:01:00,0.040900000000000006,0.22,239.63,11.2,0.012,0.004,0.018,2008-09-07
2008-09-07 16:02:00,0.06163333333333333,0.182,237.94,15.4,0.038,0.002,0.018,2008-09-07
2008-09-07 16:03:00,0.05976666666666667,0.08800000000000001,237.66,15.0,0.038,0.0,0.018,2008-09-07
2008-09-07 16:04:00,0.02256666666666667,0.06,240.1,5.6,0.004,0.0,0.018,2008-09-07
2008-09-07 16:05:00,0.0224,0.062,240.99,5.6,0.001,0.0,0.018,2008-09-07
2008-09-07 16:06:00,0.0224,0.062,240.95,5.6,0.001,0.0,0.019,2008-09-07
2008-09-07 16:07:00,0.035166666666666666,0.052000000000000005,239.99,9.8,0.012,0.0,0.018,2008-09-07
2008-09-07 16:08:00,0.05946666666666667,0.0,238.18,14.8,0.038,0.0,0.018,2008-09-07
2008-09-07 16:09:00,0.0594,0.0,238.5,14.8,0.039,0.0,0.018,2008-09-07
2008-09-07 16:10:00,0.05976666666666667,0.0,239.22,15.0,0.038,0.0,0.018,2008-09-07
2008-09-07 16:11:00,0.0594,0.0,238.44,14.8,0.039,0.0,0.018,2008-09-07
2008-09-07 16:12:00,0.05943333333333334,0.0,238.44,14.8,0.038,0.0,0.018,2008-09-07
2008-09-07 16:13:00,0.06096666666666666,0.158,238.09,15.4,0.039,0.001,0.018,2008-09-07
2008-09-07 16:14:00,0.060533333333333335,0.156,237.74,15.2,0.038,0.001,0.018,2008-09-07
2008-09-07 16:15:00,0.03336666666666666,0.17,238.53,9.4,0.013,0.002,0.018,2008-09-07
2008-09-07 16:16:00,0.023366666666666664,0.17800000000000002,239.25,5.8,0.001,0.001,0.019,2008-09-07
2008-09-07 16:17:00,0.026833333333333334,0.17600000000000002,239.35,7.2,0.002,0.001,0.018,2008-09-07
2008-09-07 16:18:00,0.060566666666666664,0.156,237.66,15.2,0.038,0.002,0.018,2008-09-07
2008-09-07 16:19:00,0.06013333333333334,0.152,236.98,15.2,0.038,0.001,0.018,2008-09-07
2008-09-07 16:20:00,0.0554,0.156,237.78,14.4,0.032,0.002,0.018,2008-09-07
2008-09-07 16:21:00,0.03443333333333333,0.17,238.93,9.4,0.007,0.001,0.018,2008-09-07
2008-09-07 16:22:00,0.06313333333333333,0.15,237.17,15.8,0.038,0.002,0.018,2008-09-07
2008-09-07 16:23:00,0.0633,0.152,237.44,16.0,0.038,0.001,0.017,2008-09-07
2008-09-07 16:24:00,0.030500000000000003,0.246,239.47,8.0,0.006,0.002,0.019,2008-09-07
2008-09-07 16:25:00,0.036033333333333334,0.36,239.42,9.6,0.001,0.008,0.018,2008-09-07
2008-09-07 16:26:00,0.06066666666666667,0.34,237.85,15.2,0.001,0.037,0.018,2008-09-07
2008-09-07 16:27:00,0.082,0.338,236.95,21.2,0.03,0.028,0.018,2008-09-07
2008-09-07 16:28:00,0.10116666666666667,0.302,235.07,25.8,0.037,0.036,0.02,2008-09-07
2008-09-07 16:29:00,0.09949999999999999,0.348,234.37,25.8,0.037,0.028,0.028,2008-09-07
2008-09-07 16:30:00,0.0809,0.252,235.69,21.0,0.013,0.035,0.028,2008-09-07
2008-09-07 16:31:00,0.0722,0.284,236.29,18.2,0.0,0.036,0.029,2008-09-07
2008-09-07 16:32:00,0.07133333333333333,0.26,236.78,18.0,0.001,0.035,0.029,2008-09-07
2008-09-07 16:33:00,0.09116666666666666,0.174,236.21,23.4,0.027,0.035,0.017,2008-09-07
2008-09-07 16:34:00,0.09703333333333333,0.15,235.63,24.6,0.037,0.035,0.018,2008-09-07
2008-09-07 16:35:00,0.09729999999999998,0.168,235.92,24.6,0.038,0.036,0.018,2008-09-07
2008-09-07 16:36:00,0.06146666666666667,0.17600000000000002,238.21,15.4,0.003,0.035,0.018,2008-09-07
2008-09-07 16:37:00,0.0629,0.252,238.63,15.8,0.0,0.036,0.018,2008-09-07
2008-09-07 16:38:00,0.062400000000000004,0.22,238.76,15.6,0.001,0.036,0.018,2008-09-07
2008-09-07 16:39:00,0.0625,0.238,238.53,15.6,0.0,0.036,0.018,2008-09-07
2008-09-07 16:40:00,0.062400000000000004,0.22,238.8,15.6,0.001,0.036,0.018,2008-09-07
2008-09-07 16:41:00,0.043300000000000005,0.254,239.92,10.8,0.0,0.018,0.018,2008-09-07
2008-09-07 16:42:00,0.061566666666666665,0.22,238.88,15.6,0.001,0.032,0.018,2008-09-07
2008-09-07 16:43:00,0.059666666666666666,0.24,238.9,15.0,0.0,0.034,0.019,2008-09-07
2008-09-07 16:44:00,0.042466666666666666,0.23,239.4,10.6,0.001,0.016,0.018,2008-09-07
2008-09-07 16:45:00,0.0579,0.238,238.56,14.6,0.0,0.035,0.014,2008-09-07
2008-09-07 16:46:00,0.0309,0.138,240.01,8.0,0.0,0.025,0.001,2008-09-07
2008-09-07 16:47:00,0.0336,0.124,240.12,8.8,0.001,0.025,0.001,2008-09-07
2008-09-07 16:48:00,0.035366666666666664,0.104,240.11,9.2,0.0,0.029,0.0,2008-09-07
2008-09-07 16:49:00,0.028866666666666665,0.126,240.3,7.4,0.001,0.021,0.001,2008-09-07
2008-09-07 16:50:00,0.03686666666666667,0.098,238.97,9.4,0.0,0.031,0.001,2008-09-07
2008-09-07 16:51:00,0.010733333333333334,0.136,239.83,2.8,0.001,0.005,0.0,2008-09-07
2008-09-07 16:52:00,0.020966666666666668,0.108,239.4,5.4,0.0,0.013,0.001,2008-09-07
2008-09-07 16:53:00,0.03593333333333334,0.054000000000000006,238.42,9.2,0.001,0.028,0.001,2008-09-07
2008-09-07 16:54:00,0.041666666666666664,0.0,237.82,10.4,0.0,0.036,0.0,2008-09-07
2008-09-07 16:55:00,0.024233333333333332,0.0,239.04,6.2,0.0,0.019,0.001,2008-09-07
2008-09-07 16:56:00,0.05333333333333334,0.21,237.09,14.0,0.001,0.03,0.001,2008-09-07
2008-09-07 16:57:00,0.028033333333333334,0.234,239.11,7.2,0.0,0.001,0.0,2008-09-07
2008-09-07 16:58:00,0.026266666666666664,0.196,239.3,6.6,0.001,0.0,0.001,2008-09-07
2008-09-07 16:59:00,0.012133333333333333,0.0,241.05,3.6,0.0,0.0,0.001,2008-09-07
2008-09-07 17:00:00,0.008566666666666667,0.084,241.42,2.2,0.0,0.0,0.0,2008-09-07
2008-09-07 17:01:00,0.007833333333333333,0.084,240.4,2.0,0.0,0.0,0.001,2008-09-07
2008-09-07 17:02:00,0.005366666666666667,0.08,240.81,1.4,0.0,0.0,0.0,2008-09-07
2008-09-07 17:03:00,0.005233333333333334,0.08,240.99,1.4,0.0,0.0,0.001,2008-09-07
2008-09-07 17:04:00,0.005266666666666667,0.08,241.12,1.4,0.0,0.0,0.001,2008-09-07
2008-09-07 17:05:00,0.005666666666666667,0.084,240.7,1.6,0.0,0.0,0.0,2008-09-07
2008-09-07 17:06:00,0.0057,0.084,240.89,1.6,0.0,0.0,0.001,2008-09-07
2008-09-07 17:07:00,0.005666666666666667,0.086,240.9,1.4,0.0,0.0,0.001,2008-09-07
2008-09-07 17:08:00,0.005666666666666667,0.086,240.59,1.6,0.0,0.0,0.0,2008-09-07
2008-09-07 17:09:00,0.0057,0.086,240.37,1.6,0.0,0.0,0.001,2008-09-07
2008-09-07 17:10:00,0.0057,0.086,239.61,1.6,0.0,0.0,0.001,2008-09-07
2008-09-07 17:11:00,0.0057333333333333325,0.08800000000000001,239.42,1.6,0.0,0.0,0.0,2008-09-07
2008-09-07 17:12:00,0.0057,0.08800000000000001,240.18,1.6,0.0,0.0,0.001,2008-09-07
2008-09-07 17:13:00,0.0057,0.08800000000000001,240.3,1.6,0.0,0.0,0.001,2008-09-07
2008-09-07 17:14:00,0.0057,0.08800000000000001,240.0,1.6,0.0,0.0,0.0,2008-09-07
2008-09-07 17:15:00,0.006466666666666667,0.0,240.51,1.8,0.0,0.0,0.001,2008-09-07
2008-09-07 17:16:00,0.007500000000000001,0.0,240.08,1.8,0.0,0.0,0.001,2008-09-07
2008-09-07 17:17:00,0.007266666666666667,0.0,239.41,1.8,0.0,0.0,0.0,2008-09-07
2008-09-07 17:18:00,0.007166666666666667,0.0,239.45,1.8,0.0,0.0,0.001,2008-09-07
2008-09-07 17:19:00,0.0072000000000000015,0.0,240.08,1.8,0.0,0.0,0.001,2008-09-07
2008-09-07 17:20:00,0.007233333333333333,0.046,240.58,1.8,0.0,0.0,0.0,2008-09-07
2008-09-07 17:21:00,0.007166666666666667,0.0,239.6,1.8,0.0,0.0,0.001,2008-09-07
2008-09-07 17:22:00,0.0072000000000000015,0.046,240.49,1.8,0.0,0.0,0.001,2008-09-07
2008-09-07 17:23:00,0.0072000000000000015,0.046,240.62,1.8,0.0,0.0,0.0,2008-09-07
2008-09-07 17:24:00,0.007166666666666667,0.046,240.54,1.8,0.0,0.0,0.001,2008-09-07
2008-09-07 17:25:00,0.008633333333333333,0.14,240.93,2.2,0.0,0.0,0.001,2008-09-07
2008-09-07 17:26:00,0.0093,0.196,241.04,2.6,0.0,0.0,0.0,2008-09-07
2008-09-07 17:27:00,0.009866666666666668,0.27,240.84,2.6,0.0,0.001,0.001,2008-09-07
2008-09-07 17:28:00,0.009866666666666668,0.27,240.64,2.6,0.0,0.002,0.001,2008-09-07
2008-09-07 17:29:00,0.009866666666666668,0.274,241.34,2.6,0.0,0.001,0.0,2008-09-07
2008-09-07 17:30:00,0.0098,0.276,241.77,2.6,0.0,0.002,0.001,2008-09-07
2008-09-07 17:31:00,0.009766666666666667,0.274,241.51,2.6,0.0,0.001,0.001,2008-09-07
2008-09-07 17:32:00,0.009733333333333333,0.274,241.33,2.6,0.0,0.002,0.0,2008-09-07
2008-09-07 17:33:00,0.009666666666666665,0.274,241.46,2.6,0.0,0.001,0.001,2008-09-07
2008-09-07 17:34:00,0.009600000000000001,0.272,241.12,2.6,0.0,0.002,0.0,2008-09-07
2008-09-07 17:35:00,0.009600000000000001,0.27,240.51,2.6,0.0,0.001,0.001,2008-09-07
2008-09-07 17:36:00,0.009466666666666667,0.256,240.27,2.6,0.0,0.002,0.001,2008-09-07
2008-09-07 17:37:00,0.008066666666666666,0.138,240.81,2.0,0.0,0.001,0.0,2008-09-07
2008-09-07 17:38:00,0.008033333333333333,0.138,241.1,2.0,0.0,0.001,0.001,2008-09-07
2008-09-07 17:39:00,0.008033333333333333,0.138,241.16,2.0,0.0,0.002,0.001,2008-09-07
2008-09-07 17:40:00,0.008,0.136,240.56,2.0,0.0,0.001,0.0,2008-09-07
2008-09-07 17:41:00,0.0072000000000000015,0.064,240.53,1.8,0.0,0.001,0.001,2008-09-07
2008-09-07 17:42:00,0.010666666666666666,0.0,240.77,2.8,0.0,0.002,0.001,2008-09-07
2008-09-07 17:43:00,0.012133333333333333,0.0,241.28,3.0,0.0,0.001,0.0,2008-09-07
2008-09-07 17:44:00,0.011166666666666667,0.048,241.3,2.8,0.0,0.0,0.001,2008-09-07
2008-09-07 17:45:00,0.010833333333333334,0.08199999999999999,241.5,2.6,0.0,0.0,0.001,2008-09-07
2008-09-07 17:46:00,0.010833333333333334,0.08199999999999999,241.53,2.6,0.0,0.0,0.0,2008-09-07
2008-09-07 17:47:00,0.011833333333333333,0.066,241.17,3.2,0.0,0.0,0.002,2008-09-07
2008-09-07 17:48:00,0.0212,0.0,240.42,5.2,0.0,0.0,0.011,2008-09-07
2008-09-07 17:49:00,0.02153333333333333,0.0,240.29,5.4,0.0,0.0,0.011,2008-09-07
2008-09-07 17:50:00,0.022166666666666668,0.0,241.43,5.4,0.0,0.0,0.012,2008-09-07
2008-09-07 17:51:00,0.022233333333333334,0.0,240.82,5.4,0.0,0.0,0.012,2008-09-07
2008-09-07 17:52:00,0.0112,0.078,241.13,2.8,0.0,0.0,0.002,2008-09-07
2008-09-07 17:53:00,0.010833333333333334,0.08199999999999999,241.04,2.8,0.0,0.0,0.001,2008-09-07
2008-09-07 17:54:00,0.0108,0.08199999999999999,240.74,2.6,0.0,0.0,0.0,2008-09-07
2008-09-07 17:55:00,0.0108,0.08199999999999999,241.19,2.6,0.0,0.0,0.001,2008-09-07
2008-09-07 17:56:00,0.010766666666666666,0.084,240.39,2.6,0.0,0.0,0.001,2008-09-07
2008-09-07 17:57:00,0.010766666666666666,0.084,240.33,2.6,0.0,0.0,0.0,2008-09-07
2008-09-07 17:58:00,0.010766666666666666,0.084,240.36,2.6,0.0,0.0,0.001,2008-09-07
2008-09-07 17:59:00,0.010766666666666666,0.084,240.55,2.6,0.0,0.0,0.001,2008-09-07
2008-09-07 18:00:00,0.010766666666666666,0.084,240.67,2.6,0.0,0.0,0.0,2008-09-07
2008-09-07 18:01:00,0.010733333333333334,0.084,240.76,2.6,0.0,0.0,0.001,2008-09-07
2008-09-07 18:02:00,0.0107,0.084,240.4,2.6,0.0,0.0,0.001,2008-09-07
2008-09-07 18:03:00,0.010766666666666666,0.084,240.95,2.6,0.0,0.0,0.0,2008-09-07
2008-09-07 18:04:00,0.010766666666666666,0.084,240.87,2.6,0.0,0.0,0.001,2008-09-07
2008-09-07 18:05:00,0.009600000000000001,0.058,240.49,2.4,0.0,0.0,0.0,2008-09-07
2008-09-07 18:06:00,0.010133333333333333,0.0,240.42,2.6,0.0,0.0,0.001,2008-09-07
2008-09-07 18:07:00,0.010666666666666666,0.09,240.4,2.6,0.0,0.0,0.001,2008-09-07
2008-09-07 18:08:00,0.010533333333333334,0.09,240.54,2.6,0.0,0.0,0.0,2008-09-07
2008-09-07 18:09:00,0.011166666666666667,0.09,240.36,2.8,0.0,0.0,0.001,2008-09-07
2008-09-07 18:10:00,0.0143,0.092,240.22,3.6,0.0,0.0,0.001,2008-09-07
2008-09-07 18:11:00,0.014366666666666666,0.09,240.31,3.6,0.0,0.0,0.0,2008-09-07
2008-09-07 18:12:00,0.013233333333333335,0.132,240.14,3.4,0.0,0.0,0.001,2008-09-07
2008-09-07 18:13:00,0.014533333333333334,0.194,240.36,3.8,0.0,0.0,0.001,2008-09-07
2008-09-07 18:14:00,0.014400000000000001,0.192,239.66,3.6,0.0,0.0,0.0,2008-09-07
2008-09-07 18:15:00,0.014400000000000001,0.192,239.72,3.6,0.0,0.0,0.001,2008-09-07
2008-09-07 18:16:00,0.014333333333333333,0.192,239.63,3.6,0.0,0.0,0.001,2008-09-07
2008-09-07 18:17:00,0.02,0.28,239.18,5.8,0.0,0.0,0.0,2008-09-07
2008-09-07 18:18:00,0.017433333333333335,0.238,239.41,4.8,0.0,0.0,0.001,2008-09-07
2008-09-07 18:19:00,0.023033333333333333,0.326,239.33,6.4,0.0,0.0,0.001,2008-09-07
2008-09-07 18:20:00,0.014566666666666669,0.196,240.16,3.8,0.0,0.0,0.0,2008-09-07
2008-09-07 18:21:00,0.012733333333333334,0.198,240.74,3.4,0.0,0.0,0.001,2008-09-07
2008-09-07 18:22:00,0.009166666666666667,0.196,241.14,2.4,0.0,0.0,0.001,2008-09-07
2008-09-07 18:23:00,0.0093,0.194,240.58,2.6,0.0,0.0,0.0,2008-09-07
2008-09-07 18:24:00,0.009266666666666668,0.194,240.43,2.6,0.0,0.0,0.001,2008-09-07
2008-09-07 18:25:00,0.0095,0.194,240.52,2.6,0.0,0.0,0.001,2008-09-07
2008-09-07 18:26:00,0.010466666666666668,0.192,240.29,2.8,0.0,0.0,0.0,2008-09-07
2008-09-07 18:27:00,0.009700000000000002,0.126,240.65,2.6,0.0,0.0,0.001,2008-09-07
2008-09-07 18:28:00,0.009000000000000001,0.062,241.43,2.4,0.0,0.0,0.001,2008-09-07
2008-09-07 18:29:00,0.009000000000000001,0.062,241.6,2.4,0.0,0.0,0.0,2008-09-07
2008-09-07 18:30:00,0.0078000000000000005,0.0,241.33,2.0,0.0,0.0,0.001,2008-09-07
2008-09-07 18:31:00,0.006333333333333333,0.0,241.2,1.8,0.0,0.0,0.001,2008-09-07
2008-09-07 18:32:00,0.004833333333333333,0.0,241.23,1.4,0.0,0.0,0.0,2008-09-07
2008-09-07 18:33:00,0.004633333333333334,0.0,241.66,1.4,0.0,0.0,0.001,2008-09-07
2008-09-07 18:34:00,0.004833333333333333,0.0,241.48,1.4,0.0,0.0,0.001,2008-09-07
2008-09-07 18:35:00,0.004666666666666667,0.0,241.49,1.4,0.0,0.0,0.0,2008-09-07
2008-09-07 18:36:00,0.004666666666666667,0.0,241.77,1.4,0.0,0.0,0.001,2008-09-07
2008-09-07 18:37:00,0.004633333333333334,0.0,241.55,1.4,0.0,0.0,0.001,2008-09-07
2008-09-07 18:38:00,0.004666666666666667,0.0,241.57,1.4,0.0,0.0,0.0,2008-09-07
2008-09-07 18:39:00,0.004733333333333333,0.0,242.21,1.4,0.0,0.0,0.001,2008-09-07
2008-09-07 18:40:00,0.004699999999999999,0.0,242.23,1.4,0.0,0.0,0.001,2008-09-07
2008-09-07 18:41:00,0.004699999999999999,0.0,242.04,1.4,0.0,0.0,0.0,2008-09-07
2008-09-07 18:42:00,0.004666666666666667,0.0,242.27,1.4,0.0,0.0,0.001,2008-09-07
2008-09-07 18:43:00,0.004666666666666667,0.0,241.67,1.4,0.0,0.0,0.001,2008-09-07
2008-09-07 18:44:00,0.004633333333333334,0.0,241.57,1.4,0.0,0.0,0.0,2008-09-07
2008-09-07 18:45:00,0.004600000000000001,0.0,241.03,1.4,0.0,0.0,0.001,2008-09-07
2008-09-07 18:46:00,0.004833333333333333,0.0,240.68,1.4,0.0,0.0,0.0,2008-09-07
2008-09-07 18:47:00,0.0064,0.086,240.84,1.8,0.0,0.001,0.001,2008-09-07
2008-09-07 18:48:00,0.006066666666666666,0.08199999999999999,240.76,1.6,0.0,0.001,0.001,2008-09-07
2008-09-07 18:49:00,0.0061333333333333335,0.084,241.35,1.6,0.0,0.002,0.0,2008-09-07
2008-09-07 18:50:00,0.006066666666666666,0.084,240.92,1.6,0.0,0.001,0.001,2008-09-07
2008-09-07 18:51:00,0.006066666666666666,0.084,241.38,1.6,0.0,0.002,0.001,2008-09-07
2008-09-07 18:52:00,0.0060999999999999995,0.084,241.63,1.6,0.0,0.001,0.0,2008-09-07
2008-09-07 18:53:00,0.006066666666666666,0.086,241.84,1.6,0.0,0.002,0.001,2008-09-07
2008-09-07 18:54:00,0.006066666666666666,0.084,241.55,1.6,0.0,0.001,0.001,2008-09-07
2008-09-07 18:55:00,0.006066666666666666,0.086,241.99,1.6,0.0,0.002,0.0,2008-09-07
2008-09-07 18:56:00,0.0060999999999999995,0.084,241.35,1.6,0.0,0.001,0.001,2008-09-07
2008-09-07 18:57:00,0.007500000000000001,0.174,241.49,2.2,0.0,0.001,0.001,2008-09-07
2008-09-07 18:58:00,0.007866666666666666,0.218,241.74,2.2,0.0,0.002,0.0,2008-09-07
2008-09-07 18:59:00,0.0078000000000000005,0.22,241.92,2.2,0.0,0.001,0.001,2008-09-07
2008-09-07 19:00:00,0.008566666666666667,0.22,241.78,2.4,0.0,0.001,0.001,2008-09-07
2008-09-07 19:01:00,0.0089,0.218,241.34,2.6,0.0,0.002,0.0,2008-09-07
2008-09-07 19:02:00,0.0091,0.254,241.43,2.8,0.0,0.001,0.001,2008-09-07
2008-09-07 19:03:00,0.011033333333333334,0.316,240.86,3.2,0.0,0.001,0.001,2008-09-07
2008-09-07 19:04:00,0.020033333333333334,0.284,239.78,5.4,0.0,0.001,0.007,2008-09-07
2008-09-07 19:05:00,0.020566666666666667,0.29600000000000004,239.23,5.4,0.0,0.0,0.011,2008-09-07
2008-09-07 19:06:00,0.019766666666666665,0.29600000000000004,239.11,5.2,0.0,0.0,0.012,2008-09-07
2008-09-07 19:07:00,0.019266666666666665,0.302,239.26,5.0,0.0,0.0,0.012,2008-09-07
2008-09-07 19:08:00,0.01956666666666667,0.304,239.69,5.0,0.0,0.0,0.012,2008-09-07
2008-09-07 19:09:00,0.021433333333333335,0.3,239.49,5.6,0.0,0.0,0.012,2008-09-07
2008-09-07 19:10:00,0.019366666666666664,0.298,239.17,5.0,0.0,0.0,0.012,2008-09-07
2008-09-07 19:11:00,0.03576666666666666,0.398,238.77,9.4,0.0,0.0,0.025,2008-09-07
2008-09-07 19:12:00,0.03373333333333333,0.408,239.21,8.6,0.0,0.0,0.023,2008-09-07
2008-09-07 19:13:00,0.0299,0.37,239.76,7.6,0.0,0.0,0.019,2008-09-07
2008-09-07 19:14:00,0.03383333333333333,0.36,239.28,8.6,0.0,0.0,0.018,2008-09-07
2008-09-07 19:15:00,0.034966666666666674,0.35600000000000004,239.32,8.8,0.0,0.0,0.019,2008-09-07
2008-09-07 19:16:00,0.03493333333333334,0.35200000000000004,239.28,8.8,0.0,0.0,0.018,2008-09-07
2008-09-07 19:17:00,0.03493333333333334,0.35200000000000004,239.62,8.8,0.0,0.0,0.018,2008-09-07
2008-09-07 19:18:00,0.03356666666666666,0.24,239.63,8.4,0.0,0.0,0.018,2008-09-07
2008-09-07 19:19:00,0.033133333333333334,0.214,239.36,8.2,0.0,0.0,0.019,2008-09-07
2008-09-07 19:20:00,0.03306666666666667,0.212,239.26,8.2,0.0,0.0,0.018,2008-09-07
2008-09-07 19:21:00,0.0332,0.21,239.25,8.4,0.0,0.0,0.018,2008-09-07
2008-09-07 19:22:00,0.0332,0.21,239.43,8.2,0.0,0.0,0.018,2008-09-07
2008-09-07 19:23:00,0.033133333333333334,0.208,239.42,8.2,0.0,0.0,0.019,2008-09-07
2008-09-07 19:24:00,0.0329,0.204,239.17,8.2,0.0,0.0,0.018,2008-09-07
2008-09-07 19:25:00,0.03376666666666666,0.204,239.01,8.4,0.0,0.0,0.018,2008-09-07
2008-09-07 19:26:00,0.0334,0.202,238.63,8.4,0.0,0.0,0.018,2008-09-07
2008-09-07 19:27:00,0.032433333333333335,0.202,238.9,8.2,0.0,0.0,0.018,2008-09-07
2008-09-07 19:28:00,0.0325,0.202,239.2,8.2,0.0,0.0,0.018,2008-09-07
2008-09-07 19:29:00,0.0325,0.202,239.29,8.2,0.0,0.0,0.018,2008-09-07
2008-09-07 19:30:00,0.0325,0.202,239.33,8.2,0.0,0.0,0.019,2008-09-07
2008-09-07 19:31:00,0.032466666666666665,0.202,238.96,8.2,0.0,0.0,0.018,2008-09-07
2008-09-07 19:32:00,0.029766666666666667,0.092,239.17,7.4,0.0,0.0,0.018,2008-09-07
2008-09-07 19:33:00,0.028633333333333337,0.046,239.04,7.2,0.0,0.0,0.018,2008-09-07
2008-09-07 19:34:00,0.028666666666666667,0.046,239.23,7.2,0.0,0.0,0.018,2008-09-07
2008-09-07 19:35:00,0.0287,0.046,239.44,7.2,0.0,0.0,0.018,2008-09-07
2008-09-07 19:36:00,0.0287,0.046,239.56,7.2,0.0,0.0,0.019,2008-09-07
2008-09-07 19:37:00,0.028733333333333333,0.046,239.52,7.2,0.0,0.0,0.018,2008-09-07
2008-09-07 19:38:00,0.028866666666666665,0.048,240.41,7.2,0.0,0.0,0.018,2008-09-07
2008-09-07 19:39:00,0.028833333333333332,0.048,240.18,7.2,0.0,0.0,0.018,2008-09-07
2008-09-07 19:40:00,0.0285,0.0,239.94,7.0,0.0,0.0,0.019,2008-09-07
2008-09-07 19:41:00,0.0279,0.054000000000000006,239.87,7.0,0.0,0.0,0.018,2008-09-07
2008-09-07 19:42:00,0.02783333333333333,0.054000000000000006,240.04,7.0,0.0,0.0,0.018,2008-09-07
2008-09-07 19:43:00,0.0279,0.052000000000000005,240.66,7.0,0.0,0.0,0.019,2008-09-07
2008-09-07 19:44:00,0.024533333333333334,0.052000000000000005,239.55,6.4,0.0,0.0,0.016,2008-09-07
2008-09-07 19:45:00,0.01,0.0,240.51,2.6,0.0,0.0,0.0,2008-09-07
2008-09-07 19:46:00,0.009600000000000001,0.0,240.49,2.4,0.0,0.0,0.001,2008-09-07
2008-09-07 19:47:00,0.0103,0.0,239.48,2.6,0.0,0.0,0.001,2008-09-07
2008-09-07 19:48:00,0.011333333333333334,0.08199999999999999,238.98,2.8,0.0,0.0,0.0,2008-09-07
2008-09-07 19:49:00,0.011266666666666666,0.08199999999999999,239.16,2.8,0.0,0.0,0.001,2008-09-07
2008-09-07 19:50:00,0.0112,0.08,238.47,2.8,0.0,0.0,0.001,2008-09-07
2008-09-07 19:51:00,0.011166666666666667,0.08,238.8,2.8,0.0,0.0,0.0,2008-09-07
2008-09-07 19:52:00,0.0112,0.08199999999999999,239.26,2.8,0.0,0.0,0.001,2008-09-07
2008-09-07 19:53:00,0.011133333333333332,0.08199999999999999,238.64,2.8,0.0,0.0,0.001,2008-09-07
2008-09-07 19:54:00,0.011133333333333332,0.08199999999999999,238.93,2.8,0.0,0.0,0.0,2008-09-07
2008-09-07 19:55:00,0.011133333333333332,0.08199999999999999,239.09,2.8,0.0,0.0,0.001,2008-09-07
2008-09-07 19:56:00,0.011099999999999999,0.08,238.88,2.8,0.0,0.0,0.0,2008-09-07
2008-09-07 19:57:00,0.011000000000000001,0.078,237.99,2.8,0.0,0.0,0.001,2008-09-07
2008-09-07 19:58:00,0.011066666666666667,0.08199999999999999,239.16,2.8,0.0,0.0,0.001,2008-09-07
2008-09-07 19:59:00,0.011133333333333332,0.084,240.0,2.8,0.0,0.0,0.0,2008-09-07
2008-09-07 20:00:00,0.017066666666666667,0.14400000000000002,239.28,4.6,0.0,0.0,0.006,2008-09-07
2008-09-07 20:01:00,0.021633333333333334,0.18,237.86,5.4,0.0,0.0,0.012,2008-09-07
2008-09-07 20:02:00,0.02206666666666667,0.17800000000000002,237.82,5.6,0.0,0.0,0.011,2008-09-07
2008-09-07 20:03:00,0.0223,0.174,237.4,5.6,0.0,0.0,0.012,2008-09-07
2008-09-07 20:04:00,0.021066666666666668,0.16399999999999998,237.6,5.4,0.0,0.0,0.012,2008-09-07
2008-09-07 20:05:00,0.011766666666666667,0.08,238.9,3.0,0.0,0.0,0.0,2008-09-07
2008-09-07 20:06:00,0.011633333333333332,0.076,237.86,3.0,0.0,0.0,0.001,2008-09-07
